SYMBOL;GENENAME;GSM2696758;GSM2696759;GSM2696760;GSM2696761;GSM2696762;GSM2696763;GSM2696764;GSM2696765;GSM2696766;GSM2696767;GSM2696768;GSM2696769;GSM2696770
NPTX1;neuronal pentraxin 1;4.26763872147979;4.21970345361945;4.599871950605;4.40964246942135;4.608790308096;4.45743921585188;4.36951841979659;4.56334565482998;4.4724240495394;4.54259096490944;5.1602450776914;4.75884679849622;4.4724240495394
FAM98B;family with sequence similarity 98 member B;5.42135789178016;5.54177099323607;5.42135789178016;5.29819148797085;5.3291461379731;5.42135789178016;5.4267035449552;5.28816292622792;5.07260243125792;5.42135789178016;5.42135789178016;5.63124046397382;6.03114750457044
ZNF439;zinc finger protein 439;5.24472286805705;5.37319433310235;4.99253810733227;5.34835659183614;5.57260790823499;5.41258406091275;5.41425213580376;5.26797435552034;4.76190808509811;5.05651880733573;7.37145490919915;5.42907300645098;5.35369246656415
ZNF440;zinc finger protein 440;4.1136997079784;4.15439765058317;4.09114795453812;4.11804030472713;4.08615969840256;4.0096079738857;4.29108547030667;4.4787985270073;4.68246551947635;4.78228980221099;4.72470641586911;4.50906343411984;4.89819935845052
GAA;alpha glucosidase;6.66685397824708;6.12045623138228;6.28276803914501;6.49470215588297;6.41035908683627;6.4529458360847;6.25868608628232;6.08179749536191;6.06170707618155;5.7737313588041;4.81159201416241;5.95481304624413;5.88329702822605
CANT1;calcium activated nucleotidase 1;5.87911272740457;5.50329878856643;5.56301651248817;5.81986988894743;5.63563750936132;5.54738945351888;5.93336692219833;6.27671059187502;6.37683958142238;6.03477784182456;5.48245403738373;6.05747215582403;6.13373835259628
KCNK3;potassium two pore domain channel subfamily K member 3;4.41717067303033;4.56773674574213;4.57244857075837;4.23295282744101;4.03610291821712;4.09330595344604;4.04154442799469;4.34799572760193;4.27300253392311;4.23645731322914;4.61050705287021;4.22518034401131;4.32550208297
ZDHHC16;zinc finger DHHC-type palmitoyltransferase 16;8.0619133220498;8.21187979312665;8.01762488150435;8.02023729590877;7.76652560473078;7.73246942260442;8.15416448779314;8.04348806459882;7.86092466581687;7.85615453761559;6.83391548453934;8.15564700791965;8.00660206814739
CHST11;carbohydrate sulfotransferase 11;6.52687955446609;7.09185881741245;6.95225524474207;6.43956755831762;6.73426040689356;7.09277496541848;6.95225524474207;8.43836773157263;8.42355843498432;8.26382562805216;6.64684577967259;6.62292889025682;6.91844128871851
EXOSC1;exosome component 1;7.06953029368102;6.65443557699492;7.0674525010457;6.78591141636123;7.04018025037593;6.54967058985699;7.15354635980099;7.75617858995826;7.86645553604465;7.24525744573301;7.26604174646768;7.42642317316435;7.81231117536827
NA;NA;10.2802861263506;10.2504450889757;10.3947464446544;10.4550957289825;10.4158339183646;10.3194339873573;10.6370740469521;10.0086563276767;10.0359868549781;9.84707714015338;9.46133390475422;10.1011640457794;9.9311609352441
NA;NA;10.2932347136525;10.2525473825511;10.3957204033834;10.4570329210687;10.4107506810835;10.3191341331132;10.6484360564295;10.0060398012578;10.0321369731281;9.86691537213373;9.37909909384778;10.0872369336973;9.9210829284467
NA;NA;10.2508325699609;10.2217813098058;10.366684389254;10.4188855960553;10.3735284576495;10.2895504220779;10.6048738094979;9.9936725967511;10.0069289517024;9.82446896775205;9.41602975817881;10.0856509598494;9.90134811519855
NA;NA;10.1483638694325;10.1441361090743;10.1718120886214;10.2665614360796;10.2086674404249;10.1182924833291;10.4463038420759;9.83064635116489;9.84880826541439;9.72320207244199;9.19616154856376;9.86097094432483;9.76550084492825
NA;NA;10.1483638694325;10.1441361090743;10.1718120886214;10.2665614360796;10.2086674404249;10.1182924833291;10.4463038420759;9.83064635116489;9.84880826541439;9.72320207244199;9.19616154856376;9.86097094432483;9.76550084492825
CHD7;chromodomain helicase DNA binding protein 7;4.46107262165249;4.46107262165249;4.42306022278887;4.57102452760598;4.46107262165249;4.55880473359798;4.68166748591509;4.43267943401886;4.41883016097168;4.21015561737361;4.48728194690048;4.46107262165249;4.35228336776988
ESCO2;establishment of sister chromatid cohesion N-acetyltransferase 2;3.01627946625102;3.0063623243187;3.05618992835103;2.84938811178503;2.9873400272614;2.7454901937645;2.95306934348885;2.88093439362919;2.78187328015732;2.96427086893808;3.68949585004415;3.23274028320938;3.84412549978796
KRT19;keratin 19;7.12065048434213;7.27703366794593;7.63823972279846;7.63076313867932;7.71413497262407;7.83610613572203;7.73816351449869;6.37192686342864;6.1793867443665;5.86495473780105;7.66953375257355;8.8684167685522;9.16030521277321
KRT15;keratin 15;3.62514458743313;3.5325599837601;3.66825584895564;3.69686372511761;3.57965164841518;3.40967815317052;3.5434519012088;3.39055700161929;3.53339592415616;3.54622599099407;4.50205631217824;4.0515042877138;3.71470056024137
LURAP1;leucine rich adaptor protein 1;5.2492221220985;4.94999206446314;5.35037285454131;5.29791836784696;5.21090479110802;5.20069635847327;5.31270662451232;5.45830984062414;5.32807962980568;5.47343323373391;5.32121572627804;5.67651300183327;5.50727760912955
KRT38;keratin 38;3.69456314805929;3.27966290429308;4.15517515583399;3.74802829104346;3.77338226122544;3.61292470248722;3.56698268889031;3.84224792094756;4.06915328108251;3.648381705251;4.87034995925677;3.890401806856;3.74802829104346
CLCN5;chloride voltage-gated channel 5;5.12608470122575;4.88783965856523;4.93478960975247;4.85403087960866;4.82742264936218;4.74682000791496;4.83290194609002;4.88603490166015;4.92183913062719;4.90432977707111;4.64993408010036;5.53972893754633;5.25310156225757
TPPP;tubulin polymerization promoting protein;4.96293694485119;5.11344831279632;5.27430438455152;5.05340534026712;5.05340534026712;5.18484441614381;4.71314889669982;5.02961416717185;5.07677742629525;4.86924776015268;5.15735008025681;5.07248798996397;5.12768358134377
KCND3;potassium voltage-gated channel subfamily D member 3;3.48731505419014;3.56318601278573;3.40330743184649;3.38425616543669;3.77961398085728;3.6314029645353;3.220966603333;3.39549929133746;3.13197067121505;3.31597166663157;4.13277348768952;4.46336036043412;4.29349214377001
APLN;apelin;6.79442602395764;6.90532586892506;6.91320779789531;7.18559379830621;7.3289945520597;7.07810345174085;7.16386240055199;6.45790473359481;6.35271217247682;6.49034237484112;5.75222204187801;5.48699783831509;5.32489401036899
KRTAP4-4;keratin associated protein 4-4;6.0934708918173;5.99740442352222;6.1251326317747;6.4696439239874;6.12900713632682;6.30500246949745;6.03185372949609;5.78260978489634;6.12071425132107;5.95794260129153;6.11722341668523;6.26817827448744;6.14272586092782
KRT13;keratin 13;5.42192697900874;5.48595751653366;5.56703032614646;5.55163712954781;5.42192697900874;5.373603770663;5.63241510081949;5.33330568688634;5.28840367140088;5.09493488261113;5.54266630699409;5.42192697900874;5.2610516903686
XAGE3;X antigen family member 3;3.94828489409468;4.09440651384567;4.11361479242575;4.54026249976599;4.19711270019035;4.04124965917933;3.93605635143858;3.99394866727314;4.11311266371975;4.19393891534122;4.11039495410963;4.18258425970142;4.32263467958469
KRT9;keratin 9;3.76335833529711;3.6039127492167;3.64079973057178;3.72662503827653;3.71692111574959;3.6039127492167;3.341337979738;3.4527902204691;3.66765185032097;3.51798030636117;3.44542888137395;3.46247476539656;3.79051260431005
XAGE5;X antigen family member 5;2.75182196091132;3.00293834683287;2.91967559147822;2.72148609908287;2.74573472191964;2.72763040098493;2.8036278466614;2.79459728199119;2.91210489352775;2.6634808516358;3.2328974960222;2.87743531543891;2.81574712920154
PDE7B;phosphodiesterase 7B;7.97070504367218;7.5432048654382;7.52838658693656;7.46155157465421;7.201128625579;7.48544522227345;7.36876569776997;5.95448079927604;5.92969703147751;6.05145203240359;7.36876569776997;7.91873151023419;7.55845622391536
MRPL36;mitochondrial ribosomal protein L36;8.12628207163566;8.15668240972309;8.43681435956221;8.49229070790975;8.31350778697972;8.40376287035062;8.2173531415432;8.37028194164263;8.37028194164263;8.37028194164263;8.52097172470872;8.37400952663208;8.60595953030983
NA;NA;9.32725739459928;9.3730252837045;9.43920466257612;9.3985174858449;9.28475350545628;9.37500858882718;9.3985174858449;9.38084434268363;9.26260952812831;9.3985174858449;10.1113785175339;9.82271540277164;9.52970271644492
ZNF581;zinc finger protein 581;6.43787496358846;6.43531292078965;6.34106372509916;6.44550685005753;6.45674263960337;6.73022900847707;6.43531292078965;6.41238974860713;6.31129095130629;6.43531292078965;5.83282784010802;6.41805864628796;6.05009516580828
NAT1;N-acetyltransferase 1;3.85933339037111;3.83695041287381;4.17340506531479;3.84467972192243;3.86305306163728;3.84855991318374;4.2046495475768;3.64073934747271;3.75194810835068;4.05702008463499;6.08276262174358;4.3878052645008;5.16533828275921
GLOD5;glyoxalase domain containing 5;3.42329082367766;3.45644678535122;3.22128601718242;3.10211293591483;3.42321154417758;3.17208915295442;3.27396930566049;3.10569612182876;3.04582057177575;3.21238960991366;3.43694478522779;3.16930688982522;3.21238960991366
KSR2;kinase suppressor of ras 2;4.11174260339992;4.00766572216262;3.95043086409337;4.22387658184922;3.98446628910945;3.98446628910945;4.01887922752459;4.08536563296723;3.98446628910945;3.93220913988398;3.81463971140956;3.93824356931888;3.79900691132129
ZNF524;zinc finger protein 524;6.6715063774663;6.74673470610162;6.881276477038;6.87081578185247;6.61108488690027;6.91855916784995;6.72316664947644;6.75491302779341;6.75240202602627;6.67389662684891;6.79431108999417;6.7193920729409;6.56350909178143
MCC;MCC regulator of WNT signaling pathway;5.8257476138236;5.35689138343712;5.8257476138236;5.79007898381758;5.80558952423786;5.8257476138236;5.82080263712227;5.72992602670435;5.8257476138236;5.78114159576684;5.65663940405118;6.36487739044077;6.27850195397466
KRT27;keratin 27;3.91610457960867;3.87876380138263;3.97911847746193;3.78364456990617;3.68565644794363;3.79595609523935;3.72681831990526;3.79306407943602;3.93800480086975;3.90325044213722;4.17927974056127;3.86918046943258;3.98353803348388
ZBTB26;zinc finger and BTB domain containing 26;4.03717164477331;3.95774287715571;4.10795324752775;4.03901433877358;3.97991065464027;4.05815479279382;3.9038580911517;4.22432620025199;4.19267153866724;3.91528472562694;4.02792523809451;3.65940977203023;3.69115611179022
CDK5R2;cyclin dependent kinase 5 regulatory subunit 2;5.16005310878031;5.01457732146702;5.42286723651684;5.08861041533455;5.21616548643013;5.28579485766011;5.03365272614368;5.10558513461848;5.41262291500529;5.47861403957246;5.25014250860877;5.30944369186054;5.04133116272313
POLR1C;RNA polymerase I and III subunit C;7.53376253586869;7.44417511195357;7.49171715164059;7.44755873921026;7.1198421178649;7.30526527141963;7.47748264016412;7.51336761917649;7.48956912262035;7.43388175146094;8.08150437615367;8.07480965349601;7.60153881605663
ASXL1;ASXL transcriptional regulator 1;7.23543247477294;7.14758365286721;6.81211135439755;7.26620579207742;7.26620579207742;7.25459132509699;7.26620579207742;7.44206260215627;7.29619552227758;7.51708875945128;6.9117727751781;7.37598869054529;7.26620579207742
OR1L6;olfactory receptor family 1 subfamily L member 6;3.05295469652992;3.03577015876237;3.02309123315994;2.96553589319187;3.14112813485881;2.93704960336561;3.1081779425518;2.69418689424498;3.04571678497346;4.07467002996378;3.0660391377072;2.91657134686361;3.04772293375918
DLK2;delta like non-canonical Notch ligand 2;5.7112355046107;5.78484988327865;5.9381170129653;5.82766406921727;5.96951960541858;6.0360540137281;5.71180809323153;5.37131735174857;5.84216838363589;5.8415274898985;6.08306217986163;5.87290248971788;5.71278175360046
ZNF562;zinc finger protein 562;4.93421992385809;4.56798524881799;4.92388974141446;4.61806306670838;4.77445710750173;4.68376851551119;4.85331831533573;5.05629619518001;5.08534676306218;5.64056187083921;5.46291842924041;5.50156415131534;5.37319433310235
ZNF318;zinc finger protein 318;6.77237296392532;6.58728728042228;6.41161645065502;6.62236761966144;6.51680236535439;6.59105861324937;6.60180245335942;6.74784741388049;6.70243027217239;6.72907742609591;6.36104585447127;6.70909923548898;6.71960010879275
NA;NA;4.78390343110751;4.8727877608916;4.84339038891504;5.20731262943396;4.80509427441085;4.84645485537208;4.69217446682767;4.8844948404922;4.97813934787583;4.93881432017984;4.73653496372298;5.02110630382409;4.58342958784189
ZNF561;zinc finger protein 561;6.87815441177251;6.647535210422;6.26914648855322;6.74326803937106;6.89283399798477;6.86528323850312;7.05090567838466;7.1251410952672;6.99045778321207;6.89283399798477;6.93400503967724;7.06684079017485;7.04537760427163
WIPF2;WAS/WASL interacting protein family member 2;6.63076294244564;6.59396213505617;6.63190858267197;6.54195802003616;6.6268553600781;6.61954698751438;6.75799382688754;6.34667886386104;6.49386770612386;6.31352970940742;6.01314575788683;6.80181194668172;6.73747289770381
HOPX;HOP homeobox;4.09434450403133;4.00932407133812;4.15300902078966;4.11102407035735;4.02035004630132;4.11102407035735;4.19079610261609;4.09056006811871;4.06402384206893;4.09579959741709;4.8494558918491;4.1021553153542;4.0188808713597
NA;NA;4.86296779608063;4.58906434600618;4.99749909337954;4.87117690547965;4.74806894318585;4.66927341077098;4.68174089148285;4.74806894318585;4.93134162292982;4.37379181785056;4.72449727792314;4.78110241352006;4.40894006473654
NA;NA;4.35554715952364;4.19224372704802;4.32643112179315;4.39341497372148;4.32643112179315;4.45543325617695;4.24871185388865;4.32643112179315;4.52018433081783;4.3541883179429;4.32643112179315;4.11530325743948;3.99288802553946
OR1L3;olfactory receptor family 1 subfamily L member 3;3.31552639857727;3.43190865907764;3.82243547880108;3.74796269653562;3.5697181474389;3.49026760642965;3.60558918072308;3.50375131916918;3.50743470253597;3.43680246344548;3.23582666740364;3.49026760642965;3.22377028924407
NA;NA;3.30762393779614;3.57297508674103;3.55834441148569;3.687085957235;3.76111130141984;3.61799754733091;3.11840632952724;3.23179453128724;3.41076880980969;3.03312569144975;3.17553525622554;3.28029145246035;3.3879812045845
NLRP5;NLR family pyrin domain containing 5;3.41514220239305;3.59191790142312;3.50764341763978;3.57505839381654;3.58377157428714;3.70190562003441;3.3828600954136;3.31823270192232;3.51517034278845;3.71325459225318;3.79870040788307;3.39919022627401;3.42275995776425
LRRC8C;leucine rich repeat containing 8 VRAC subunit C;5.87123597199539;5.88185683106197;5.99059263123093;5.88185683106197;5.76296455135065;5.66642671552553;5.89188380023008;5.88185683106197;5.6663171818651;5.94102258563784;6.78445359496137;5.79194482516643;6.52404629664164
RSL1D1;ribosomal L1 domain containing 1;10.3593458372232;10.3660212666688;10.2405682852939;10.4177746447778;10.4177746447778;10.5721243910828;10.4531863981671;10.788862038243;10.6803937822013;10.6677055339608;9.83395932754732;9.85266294748332;9.90354287763542
LRRC8D;leucine rich repeat containing 8 VRAC subunit D;8.48586936300503;8.67816591072293;8.54564829878462;8.1478113104643;8.17206027251484;7.99996930255544;8.1763308359655;7.13455749604873;7.03325228862758;7.08846974146683;8.08219223027555;8.39879145667814;8.30647373959523
MROH2B;maestro heat like repeat family member 2B;3.11775365263698;3.31791140134528;3.2802329854434;3.22693760679773;3.37309639007684;3.28471025412776;3.36194745150865;3.18498434295772;3.17058771284477;3.25623875116267;3.64159023018153;3.18032761331438;3.10801981012921
OR1L8;olfactory receptor family 1 subfamily L member 8;3.8365414132674;4.02524361172192;3.86981807991866;4.15765030457304;3.92151446014274;3.87991897541558;3.6589795049993;3.81418438200714;4.21206929067826;4.31368489993851;3.9338072173716;3.67512986627844;3.54706229385177
PPID;peptidylprolyl isomerase D;7.94107967549409;8.06466824567741;7.68797385670215;7.49538490245254;7.76896442042726;7.66451697264985;7.79784785368762;7.91668487208774;7.91462323093111;8.11312482337918;7.89455729394614;8.14850487066225;8.16075787654345
OR1N2;olfactory receptor family 1 subfamily N member 2;2.91052511825396;3.31857407208765;3.24949607041689;3.03057349236128;3.07427041273913;3.18795667545876;3.05442090895912;3.18125508220739;3.2011422261759;3.44726206269438;3.25828530080124;3.26884651335865;3.27216227167218
COL24A1;collagen type XXIV alpha 1 chain;3.70651888945898;3.66676907406437;3.71590935656693;3.70651888945898;3.70651888945898;3.63118936428682;3.70651888945898;3.70651888945898;3.70651888945898;3.70651888945898;3.93591930795761;3.77917385143275;3.69462337775039
ETFDH;electron transfer flavoprotein dehydrogenase;8.17458732330036;8.3291900054522;7.86244211219318;7.58623350758803;7.38046224848101;7.93318808697328;7.53399560493357;7.8682703822983;7.90192545726969;7.7717207671263;5.84718199134823;6.73462922732611;7.23079036204346
NA;NA;4.45588914984257;4.9730168065812;4.30370804762986;4.22167482629755;4.41777437391234;5.16900838961071;4.27720892017033;4.55658740904769;4.61482501772386;4.37081887863221;3.93717560953714;3.8902476782559;3.9970191507919
OR1N1;olfactory receptor family 1 subfamily N member 1;4.3547715197431;4.54497072738316;4.09987959414964;4.43578053922663;4.26253317841541;4.43298374307638;4.40457394510364;4.00943699861762;4.38574390279085;4.239012074446;4.44860720977204;4.33276957411923;3.87908739988584
RXFP1;relaxin family peptide receptor 1;4.81848679164263;5.11497381852706;5.20006287757803;4.01951723606993;4.35809274516189;4.38307239879628;4.00902399717252;4.91166833777405;4.97795902115266;5.24345366694162;3.72403985697688;3.35525012458765;3.24848171769785
LPAR3;lysophosphatidic acid receptor 3;3.92375385167173;3.580432018021;3.65126475348169;3.69877555542282;3.58197947867309;3.9634926751437;3.50342669138927;3.6951660521677;3.76154618620504;3.57613955903236;4.22977211730631;3.50713475001823;3.61236689533253
PTGER4;prostaglandin E receptor 4;5.20367436664985;5.22259677237114;5.37051428960014;5.36175071565938;5.54402820478749;5.85243292179748;5.56678297926794;5.37051428960014;5.28652338411066;5.23609694976566;5.37051428960014;5.37051428960014;5.37051428960014
TBCA;tubulin folding cofactor A;8.65044169494181;8.83461063715944;8.57437133323163;8.72093547741713;8.65696895706562;8.63700613189816;8.82552493199175;9.26704464328224;9.10928637981619;9.10546285408291;9.1477188633076;9.02235290889008;8.89953908858253
NEUROD2;neuronal differentiation 2;4.62555544955209;4.61826355135159;4.69542357222673;4.48916466335901;4.6826624373127;4.45000138769029;4.59641023801215;4.62486261920127;4.62555544955209;4.65787424724869;5.01410927707415;4.60794788056176;4.63157348057774
MAP6;microtubule associated protein 6;4.15676750829144;4.21437637260065;4.42028751137359;4.26446585848572;4.46037006902954;4.374148856857;4.34681149298714;4.54565869226118;4.54133008697726;4.52467099984198;4.21187893844063;3.95910356822977;3.9558490519323
OTP;orthopedia homeobox;2.94601840628161;3.20299004920365;3.14715086253752;3.01587260276674;3.14715086253752;2.87249692022361;3.10539752086991;3.14649407068463;3.26089318873345;3.19164319760994;3.43694478522779;3.55717510088065;3.26089318873345
ECEL1;endothelin converting enzyme like 1;4.02895142452912;4.16100716277435;4.21793965490807;4.06164290797978;3.95366017650103;4.03350939882123;3.90267032845769;3.96331955252048;4.35203252191893;4.06164290797978;4.32827286731647;4.11523399674405;4.11479262967913
BCL2L1;BCL2 like 1;8.12951051671184;7.74651879820738;7.95823294488245;7.72287238282626;7.47252754007735;7.55635857136227;7.71245728244148;7.77290173108361;7.74974455075282;7.4379896546523;6.65538272769002;8.72712454582707;8.45723697129372
FGG;fibrinogen gamma chain;2.60224306395767;2.72033147039156;2.72033147039156;2.75026663817882;2.78892719212705;2.62042014501035;2.76727618319574;2.52512911061258;2.77321715630471;2.85669100343251;3.17145667331664;2.61643310318754;2.72033147039156
FGA;fibrinogen alpha chain;3.00040988610907;2.97603688035768;3.00040988610907;3.00040988610907;3.00040988610907;3.00040988610907;2.91276686253739;2.87165353439393;3.00040988610907;3.09602157339338;3.49203382235825;2.96292923989036;2.96748835702168
OR2AT4;olfactory receptor family 2 subfamily AT member 4;5.26970122944945;4.97353127088251;4.78307251004972;5.51530458846474;5.18669852796138;5.3577930553982;4.90208850689813;4.45934893616708;4.54776678984743;4.77402883561722;4.9832540674127;4.55136299209382;4.91786918316618
FGB;fibrinogen beta chain;3.16799224485487;3.3405331157746;3.23442719996891;3.39736134589659;3.23080237569674;3.29857985556318;3.23206810750725;3.1302458381599;3.23266719009579;3.17362655823897;3.25543954850467;3.15213206493907;3.23266719009579
PLRG1;pleiotropic regulator 1;7.89965032052501;7.98366165156231;7.96662878472399;7.9494143006972;7.95555411166288;7.98366165156231;7.9851139987056;8.07283835898505;7.98366165156231;7.93377861434275;8.27825023277292;8.12828911258882;8.06835164318061
NA;NA;4.80495459223584;4.82049539227187;4.73925761251394;4.5471577449321;4.4235752507229;4.47375024787816;4.68322985486716;4.76353971816649;4.75222295098251;5.08969894655103;4.75222295098251;4.86564592653734;5.42026923208994
NA;NA;5.11305252022285;5.23392418131581;5.12132751577862;5.07805629949551;5.10985335830173;4.97931222280437;4.99416189599084;5.14141227983839;5.10985335830173;4.90560217140556;5.22744021055733;5.31307400649424;5.12590553229909
ZNF584;zinc finger protein 584;5.34358142425058;5.24714912581003;5.28432018867353;5.53891079290436;5.55100337483421;5.31018779456109;5.30159873638037;5.74739861595373;6.06036378960609;5.73796576365803;5.2899028324725;5.40035879962174;5.16617844440937
DSCAM;DS cell adhesion molecule;3.57953975194577;3.62112715460225;3.57953975194577;3.56313969249754;3.57953975194577;3.50036792731014;3.50568627988573;3.57953975194577;3.57953975194577;3.54891063160605;3.85520443266822;3.67210620789626;3.57953975194577
DNAI2;dynein axonemal intermediate chain 2;3.82847319919934;3.91891670412103;4.1493357265009;4.22321598379267;4.09105785008979;4.0186112325801;3.80217477934759;4.00946105622381;4.19278318720992;4.16128881974727;4.54597085011589;4.33684411044682;4.0911120593905
NMUR1;neuromedin U receptor 1;4.26956414257169;4.50727147176704;4.56442206293834;4.61842009559616;4.69781776830263;4.50966562651321;4.218331867244;4.71201114108941;4.52956615556077;4.8152300273064;4.64091368138542;4.54559294044834;4.56442206293834
CLSTN1;calsyntenin 1;9.19602920253258;8.86865788426959;8.80431484569293;9.1454895433022;9.23357651029713;9.34075666468727;9.19571764361884;8.69852439272797;8.6291928403863;8.76811699048217;8.16014646822901;8.79746612146318;9.02873453044635
CXXC5;CXXC finger protein 5;8.87802542235962;8.74635688512583;8.91428375882586;8.77301776600322;8.78968723627837;8.80794652717762;9.06491728799245;7.22964178303022;7.24073587784855;7.0735528933167;8.00883678088336;8.38484425366653;8.38307777028319
ZNF274;zinc finger protein 274;5.86371568433404;5.87994793024176;5.88314431284305;6.05492871407322;6.0780741156372;5.9890785111368;5.99153239653231;5.58919295016777;5.73445640399166;5.45296872750299;5.87121757774262;5.87121757774262;5.6949388926392
PIK3CD;phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta;5.4863253349047;5.49499861382213;5.53970805929651;5.55994716637856;5.55350484214537;5.74283653081665;5.5260475120086;5.75328867275223;5.55187335651808;5.66846626671346;5.49945531229906;5.40100105538548;5.04402398182321
PTCRA;pre T cell antigen receptor alpha;5.37433502789539;5.32305515238225;5.66853840439584;5.36501806251213;5.52122318173487;5.30341366546418;5.11610017985073;5.23489593182009;5.47915803800885;5.2941308357375;5.61852864071121;5.39054872604882;5.23322660691921
ENC1;ectodermal-neural cortex 1;5.77808282953845;5.6226456140054;5.29901533469293;6.49473723657986;6.57620428495285;6.50819763521514;6.34080535865922;6.11633982789895;6.12339147922858;6.0588268637534;6.03542273926347;7.11832631128185;7.20329866233017
SPSB1;splA/ryanodine receptor domain and SOCS box containing 1;5.75937966688123;5.69944217542726;5.72976008922268;5.55694729107908;5.82361398712421;6.44044297052853;5.81543731541265;5.34223907776395;5.60472231290319;5.53736967470278;5.70874382732775;5.34775725202796;5.26134407193278
P2RY6;pyrimidinergic receptor P2Y6;4.48678901229602;4.30297939592299;4.65069284586564;4.65069284586564;4.79558422480439;4.65069284586564;4.64241556555305;4.35217965549947;4.8073103759806;4.1099533345957;4.67210280514029;5.48007644487145;5.09601028251764
BPTF;bromodomain PHD finger transcription factor;8.53016719594758;8.53143099538682;8.31643945556724;8.41756042850141;8.31643945556724;8.43760619885435;8.56695231198449;8.00317477166641;7.94973341629539;7.90339344337343;8.18234323666496;8.20013949391173;8.0088937352128
S100Z;S100 calcium binding protein Z;3.35540033637924;3.29260758081052;3.2552813363719;3.47164096884598;3.09175215097662;3.29260758081052;3.27162178062155;3.27313796431539;3.26524012713472;3.15176431219786;3.3509164045457;3.51242638573308;3.15058667261357
ZIK1;zinc finger protein interacting with K protein 1;5.38982629562074;5.61586018098092;5.70538799877147;5.60261517849516;5.43593532298937;5.57987667968022;5.45813212975761;4.82491922843759;4.87891823209577;4.43762294423879;4.29208511600754;4.3697196467457;4.17715505234433
GPR82;G protein-coupled receptor 82;3.11048414433802;3.17358476685672;3.06478705164224;2.83260500371812;3.03405673578406;3.02608878274338;2.99704223441351;2.93031923013589;3.16047944654382;3.04512968651994;3.06301052504888;2.94469369663557;3.02960658261009
NMRAL2P;NmrA like redox sensor 2, pseudogene;4.5586168964119;4.22213389964169;4.29884006098894;3.64644523107602;3.88246683358534;4.05320918109394;4.09831143174249;4.22005933569667;4.46662656601763;3.95179829861317;3.78836007942572;3.6939188223629;4.51324169452919
GPR34;G protein-coupled receptor 34;2.7089426544539;2.86478233029933;2.7456660162186;2.67478401146645;2.83035001737461;2.81635516139827;2.86546372548893;2.7906207875155;2.64361092407035;2.7906207875155;3.05752252333553;2.80143585396882;2.69401441819362
SHANK2-AS3;SHANK2 antisense RNA 3;5.58680371840062;5.67497641895756;5.90127292413592;5.76339641250951;5.75087615364646;5.65406359307133;5.72239831659378;5.59192779268886;5.72239831659378;5.32374566659367;6.03719798478158;5.84578844853554;5.82017911691027
PLEKHG5;pleckstrin homology and RhoGEF domain containing G5;5.47967785503405;5.49706159070619;5.67246961225626;5.49810118213469;5.44941848484627;5.56387253441349;5.60913371659561;5.16262877641504;5.4426761605836;5.21602373355795;5.42301125352511;5.49706159070619;5.58895846168834
ATF7IP;activating transcription factor 7 interacting protein;8.00569374470091;8.01880114331614;7.82547547185086;7.80924823559985;7.75556853942966;7.87877759632571;8.00361247019955;5.62180266914817;5.75162491053992;5.80677912496437;7.90985429839505;8.00471259674009;7.85802140147239
LKAAEAR1;LKAAEAR motif containing 1;4.65185066987878;4.48477872954181;5.06482480716624;4.72045315667236;4.86506965262342;4.91204302692186;4.5923588694289;4.80799201760208;5.10489251843321;5.24452933515457;5.28550148531833;5.53865910391097;5.34525752214654
RGS19;regulator of G protein signaling 19;6.10375084748391;6.02862251790269;6.39460226732599;6.2894209445964;6.26891462449529;6.01779530445785;6.00384016782848;6.14793826623822;6.0332449900623;5.82893753107704;6.38546149515537;6.04843441856018;6.17169759736518
TCEA2;transcription elongation factor A2;6.98076830288002;6.98522651940738;7.14268397645881;7.15402976891763;7.23696749111133;7.36511969881477;7.25938695199012;6.89608075108906;6.93587892068518;6.73420681451411;7.20196639850387;6.70200160214175;6.91708586178198
ANO5|LOC102723370;anoctamin 5|uncharacterized LOC102723370;2.92582492566457;2.87824405844776;2.87598682300745;2.87165353439393;2.96369273986241;2.82068051346358;2.98712711336479;2.92518093119603;2.92582492566457;2.92582492566457;3.45591189700627;2.92582492566457;2.93399392906641
HDAC3;histone deacetylase 3;7.60856203673106;7.6410830886369;7.67826455060058;7.84598218130834;7.71824185325821;7.59043327455201;7.80078491316709;7.53104706788372;7.44129506847476;7.68813859035974;6.64127354173919;7.14945162243248;7.38418597900896
SPATA46;spermatogenesis associated 46;4.35418380307509;4.48210122392805;4.52900422323459;4.45044679095751;4.39355010565748;4.42097714007449;4.46549628245005;4.42097714007449;4.65833175373165;4.35510999678224;4.42097714007449;4.42097714007449;4.42097714007449
GPHN;gephyrin;5.78293679437345;5.23886156548907;5.50368567900497;5.14130287294726;5.02033924257523;5.27429837936154;5.44770046471805;4.88831862173785;5.06741102493776;4.71791440203758;4.11973266537289;5.12523626248648;5.15390305067809
VAT1L;vesicle amine transport 1 like;3.44893044609321;3.34478100828217;3.58608949200834;3.50908568567705;3.34412641508497;3.55014022898039;3.09064644153621;3.40913775376588;3.30244792669148;3.47494614297011;3.57133082293238;3.68908961737401;3.56564754927347
